campaign_id,company,campaign_name,industry,channel,city,state,start_date,end_date,budget_inr,spend_inr,impressions,clicks,conversions,revenue_inr,campaign_manager,status
IND-CMP-10487,MakeMyTrip,Republic Day Offer,EdTech,Instagram,Bhopal,Rajasthan,2025-08-02,2025-09-04,588831.0,534494,815693,90629,5253,17907477,,Completed
IND-CMP-10192,Nykaa,Diwali Campaign,FinTech,Google Ads,Nagpur,Gujarat,2025-04-17,2025-05-25,1229289.0,1321811,814168,92558,12182,18370456,Neha Kapoor,Active
IND-CMP-10318,MakeMyTrip,Independence Day Sale,Healthcare,Google Ads,Delhi,Delhi,2025-10-02,2025-10-23,692167.0,547076,1069063,87801,5599,24204477,Rahul Sharma,Paused
IND-CMP-10473,Meesho,Independence Day Sale,FinTech,WhatsApp,Jaipur,Madhya Pradesh,2025-07-16,2025-07-27,727104.0,472535,25518,247,22,8470,Neha Kapoor,Completed
IND-CMP-10585,Meesho,Festive Sale,FinTech,Email,Noida,Tamil Nadu,2025-03-22,2025-04-16,360238.0,294150,1689013,55200,7275,25709850,Rohit Gupta,Active
IND-CMP-10793,MakeMyTrip,Flash Sale,Healthcare,YouTube,Bhopal,Kerala,2025-07-29,2025-09-05,1293111.0,1074812,1372549,4793,877,2652925,Vikram Patel,Completed
IND-CMP-10248,BigBasket,Back to School,E-commerce,Google Ads,Lucknow,Bihar,2025-06-23,2025-07-24,1222821.0,1021761,1121175,80163,5481,5048001,Sneha Reddy,Completed
IND-CMP-10801,Zomato,Summer Offer,Healthcare,Google Ads,Indore,West Bengal,2025-05-18,2025-05-29,1250652.0,1237794,290560,27722,5180,16213400,Karthik Iyer,Completed
IND-CMP-10554,Paytm,End of Season Sale,Real Estate,LinkedIn,Bangalore,Bihar,2025-03-12,2025-04-04,573250.0,418385,228251,38627,6546,8064672,Amit Verma,Active
IND-CMP-10642,Swiggy,Independence Day Sale,Travel,Email,Indore,Rajasthan,2025-09-09,2025-10-03,306388.0,262262,1790940,296796,9242,11238272,Neha Kapoor,Active
IND-CMP-10836,Flipkart,Diwali Campaign,Healthcare,Facebook Ads,Noida,Gujarat,2025-09-21,2025-11-03,1070318.0,731027,645714,65666,10046,4390102,Neha Kapoor,Active
IND-CMP-10545,Flipkart,Back to School,EdTech,Email,Mumbai,Kerala,2025-07-11,2025-07-27,908278.0,827818,1801649,116551,5113,3977914,Vikram Patel,Paused
IND-CMP-10062,Paytm,New Launch,Retail,LinkedIn,Chandigarh,Telangana,2025-04-20,2025-05-24,1202214.0,1224974,1292555,119173,23536,78163056,Rahul Sharma,Paused
IND-CMP-10833,Nykaa,Diwali Campaign,Travel,Facebook Ads,Pune,Punjab,2025-09-26,2025-10-31,220796.0,209308,281549,49928,2197,7197372,Amit Verma,Paused
IND-CMP-10017,BigBasket,Flash Sale,E-commerce,Email,Chennai,Punjab,2025-04-10,2025-05-15,239902.0,196385,502549,40602,943,3194884,Sneha Reddy,Paused
IND-CMP-10124,BigBasket,Republic Day Offer,Healthcare,Instagram,Visakhapatnam,Gujarat,2025-09-03,2025-09-23,183844.0,178805,121212,1872,24,8328,Vikram Patel,Active
IND-CMP-10021,Meesho,End of Season Sale,E-commerce,LinkedIn,Chennai,Delhi,2025-10-14,2025-11-05,173665.0,154307,1335086,214256,30078,91497276,Sneha Reddy,Completed
IND-CMP-10366,Ajio,Republic Day Offer,Retail,Instagram,Hyderabad,Maharashtra,2025-04-30,2025-06-13,248360.0,268380,948133,164867,11463,40613409,Rahul Sharma,Active
IND-CMP-10006,Paytm,Flash Sale,Retail,Google Ads,Lucknow,Madhya Pradesh,2025-05-14,2025-06-17,631234.0,604765,1706550,89136,16885,30561850,Pooja Singh,Paused
IND-CMP-10341,Meesho,Flash Sale,Retail,Google Ads,Patna,Maharashtra,2025-07-27,2025-09-10,317487.0,282220,1342014,40970,7250,6249500,Rahul Sharma,Paused
IND-CMP-10985,Uber India,Flash Sale,Retail,Facebook Ads,Kolkata,Punjab,2025-10-10,2025-10-20,68149.0,43713,855958,146532,12985,30891315,Anjali Mehta,Paused
IND-CMP-10665,Zomato,Diwali Campaign,Healthcare,Facebook Ads,Chandigarh,Andhra Pradesh,2025-04-03,2025-05-04,1400645.0,1269390,1320175,70969,4106,9566980,Rohit Gupta,Paused
IND-CMP-10041,Uber India,Summer Offer,Travel,Google Ads,Coimbatore,West Bengal,2025-06-18,2025-07-31,564894.0,585314,1111150,50876,7175,7282625,Priya Nair,Active
IND-CMP-10739,Uber India,Republic Day Offer,Travel,YouTube,Jaipur,West Bengal,2025-06-07,2025-06-15,119837.0,115300,297106,24893,2342,6419422,Vikram Patel,Active
IND-CMP-10668,MakeMyTrip,Republic Day Offer,Travel,Email,Noida,Punjab,2025-01-09,2025-01-30,555144.0,420922,1461363,181510,25198,55385204,Anjali Mehta,Active
IND-CMP-10831,Paytm,Independence Day Sale,EdTech,Email,Bangalore,Kerala,2025-10-07,2025-11-03,105910.0,106925,736693,17413,1252,3540656,Karthik Iyer,Completed
IND-CMP-10377,Nykaa,Diwali Campaign,FinTech,facebook ads,Noida,Tamil Nadu,2025-08-29,2025-10-04,471093.0,300889,392613,21116,992,4775488,Rahul Sharma,Paused
IND-CMP-10752,BigBasket,Back to School,EdTech,LinkedIn,Bhopal,Haryana,2025-05-26,2025-07-07,905007.0,672518,289460,32359,1569,6385830,Priya Nair,Completed
IND-CMP-10023,Uber India,Flash Sale,EdTech,Facebook Ads,Coimbatore,Maharashtra,2025-07-19,2025-08-30,1482900.0,1320570,1141617,134535,20633,54409221,Amit Verma,Completed
IND-CMP-10921,Zomato,Independence Day Sale,FinTech,Facebook Ads,Kochi,Gujarat,2025-01-31,2025-02-19,1302297.0,1095029,1047826,20917,1961,9501045,Sneha Reddy,Active
IND-CMP-10267,MakeMyTrip,Back to School,E-commerce,Facebook Ads,Kolkata,Telangana,2025-09-23,2025-10-01,1220550.0,1145852,91173,17420,3256,3067152,Karthik Iyer,Paused
IND-CMP-10942,Byju's,Festive Sale,Real Estate,WhatsApp,Lucknow,Telangana,2025-05-09,2025-05-17,479501.0,430852,365736,48845,5168,10346336,Vikram Patel,Completed
IND-CMP-10538,Byju's,New Launch,Retail,Email,Hyderabad,Kerala,2025-09-12,2025-10-13,821721.0,696597,1255300,164844,1980,2205720,Rohit Gupta,Completed
IND-CMP-10120,Meesho,Flash Sale,Healthcare,Google Ads,Patna,Tamil Nadu,2025-01-26,2025-02-16,1180393.0,1144539,637861,5505,1083,2855871,Pooja Singh,Completed
IND-CMP-10179,Zomato,Summer Offer,EdTech,Google Ads,Jaipur,Telangana,2025-01-06,2025-01-18,1151854.0,1241469,1860639,3445,134,171788,Pooja Singh,Completed
IND-CMP-10744,Ola,New Launch,Healthcare,YouTube,Kochi,Maharashtra,2025-10-28,2025-11-30,1418186.0,1501136,1854752,38165,5432,25112136,Anjali Mehta,Completed
IND-CMP-10637,Nykaa,Festive Sale,Healthcare,WhatsApp,Kochi,Kerala,2025-09-29,2025-10-26,1316957.0,978724,1679325,218479,18600,7291200,Sneha Reddy,Paused
IND-CMP-10340,Meesho,Independence Day Sale,Retail,Facebook Ads,Bangalore,Rajasthan,2025-05-03,2025-06-07,890952.0,757943,382165,39273,1780,5183360,Anjali Mehta,Completed
IND-CMP-10806,Nykaa,Festive Sale,FinTech,Instagram,Kolkata,Telangana,2025-02-20,2025-03-05,690519.0,428626,1763974,267489,7716,25701996,Sneha Reddy,Completed
IND-CMP-10418,Nykaa,Republic Day Offer,Travel,LinkedIn,Coimbatore,Haryana,2025-01-04,2025-01-17,638821.0,700227,192267,20879,3949,12703933,Sneha Reddy,Completed
IND-CMP-10558,Ola,Diwali Campaign,FinTech,Google Ads,Visakhapatnam,Telangana,2025-02-14,2025-03-17,242096.0,180359,905351,93334,601,492219,Priya Nair,Completed
IND-CMP-10223,PhonePe,New Launch,E-commerce,YouTube,Chennai,Karnataka,2025-06-12,2025-06-23,757001.0,462551,1798721,111543,7931,35784672,Amit Verma,Completed
IND-CMP-10329,Flipkart,Diwali Campaign,Real Estate,YouTube,Chennai,Gujarat,2025-04-04,2025-04-21,181467.0,120064,1996803,125854,12784,62168592,Vikram Patel,Active
IND-CMP-10922,Amazon India,Festive Sale,Retail,Facebook Ads,Jaipur,Madhya Pradesh,2025-06-19,2025-06-26,882597.0,807730,979499,141799,26048,111016576,Rohit Gupta,Paused
IND-CMP-10193,BigBasket,Festive Sale,E-commerce,Facebook Ads,Hyderabad,Gujarat,2025-02-08,2025-03-09,1052838.0,663016,124475,12360,36,145368,Pooja Singh,Active
IND-CMP-10019,Paytm,Diwali Campaign,Retail,LinkedIn,Kolkata,Haryana,2025-10-13,2025-10-25,315284.0,361139,19764,3716,99,56331,Karthik Iyer,Completed
IND-CMP-10324,PhonePe,Independence Day Sale,Healthcare,Email,Delhi,Haryana,2025-10-25,2025-11-02,1228257.0,1179861,328008,27097,2267,9052131,Karthik Iyer,Completed
IND-CMP-10053,Zomato,Independence Day Sale,E-commerce,Email,Patna,Haryana,2025-07-08,2025-08-12,219572.0,192173,1987401,48977,9377,41165030,Anjali Mehta,Active
IND-CMP-10931,MakeMyTrip,Back to School,Retail,Facebook Ads,Bhopal,Karnataka,2025-04-11,2025-05-10,1373713.0,1292092,197905,5150,962,3451656,Neha Kapoor,Active
IND-CMP-10660,PhonePe,Republic Day Offer,FinTech,Instagram,Indore,Gujarat,2025-05-06,2025-05-23,1471986.0,972788,1122410,147078,1410,3783030,Vikram Patel,Active
IND-CMP-10174,Ola,New Launch,EdTech,Instagram,Bangalore,Karnataka,2025-07-04,2025-07-17,813058.0,784473,115693,20400,2825,2969075,Rahul Sharma,Paused
IND-CMP-10948,Nykaa,Independence Day Sale,Healthcare,WhatsApp,Bhopal,Gujarat,2025-06-09,2025-06-30,848246.0,670364,967007,67131,11560,47904640,Vikram Patel,Active
IND-CMP-10058,PhonePe,Independence Day Sale,Retail,WhatsApp,Hyderabad,Karnataka,2025-03-01,2025-03-11,1389984.0,1549046,978168,171283,11328,37473024,Amit Verma,Paused
IND-CMP-10260,BigBasket,End of Season Sale,Healthcare,Google Ads,Patna,Gujarat,2025-09-08,2025-10-08,1359744.0,934304,479750,73184,8709,22155696,Amit Verma,Paused
IND-CMP-10681,Byju's,Summer Offer,E-commerce,WhatsApp,Kolkata,Gujarat,2025-07-02,2025-08-04,1238264.0,791649,1309425,52864,1108,1293036,Karthik Iyer,Active
IND-CMP-10717,Zomato,End of Season Sale,Travel,Google Ads,Ahmedabad,Bihar,2025-05-29,2025-06-11,1400528.0,1219912,804413,121857,22861,8687180,Pooja Singh,Completed
IND-CMP-10383,Tata 1mg,Independence Day Sale,Healthcare,YouTube,Chennai,West Bengal,2025-03-22,2025-04-11,529393.0,398696,596711,10587,97,184979,Vikram Patel,Active
IND-CMP-10840,Nykaa,End of Season Sale,Travel,LinkedIn,Delhi,Madhya Pradesh,2025-08-27,2025-09-25,786918.0,873168,494378,59694,8111,6099472,Sneha Reddy,Active
IND-CMP-10425,Uber India,Republic Day Offer,FinTech,WhatsApp,Kochi,Telangana,2025-07-06,2025-07-30,403401.0,326515,82238,11820,466,959960,Neha Kapoor,Completed
IND-CMP-10695,BigBasket,Republic Day Offer,FinTech,YouTube,Lucknow,Punjab,2025-10-27,2025-11-17,393549.0,371504,1630766,24902,872,2991832,Vikram Patel,Completed
IND-CMP-10271,Tata 1mg,Independence Day Sale,FinTech,Google Ads,Mumbai,Maharashtra,2025-05-29,2025-06-21,1287489.0,1366990,1636941,22187,1767,5161407,,Active
IND-CMP-10385,BigBasket,Flash Sale,EdTech,WhatsApp,Kolkata,Rajasthan,2025-04-11,2025-04-22,315843.0,359733,1446343,273328,51143,213624311,Karthik Iyer,Paused
IND-CMP-10465,MakeMyTrip,New Launch,Healthcare,Instagram,Mumbai,Karnataka,2025-02-24,2025-03-16,446043.0,499715,1115108,16970,1996,3319348,Neha Kapoor,Completed
IND-CMP-10310,MakeMyTrip,Republic Day Offer,Retail,LinkedIn,Surat,Maharashtra,2025-07-13,2025-08-04,1224941.0,1086635,438210,67493,1638,2932020,Anjali Mehta,Active
IND-CMP-10614,MakeMyTrip,Back to School,Retail,WhatsApp,Noida,Rajasthan,2025-01-09,2025-02-23,1240566.0,1398803,440180,20727,3190,2427590,Anjali Mehta,Paused
IND-CMP-10029,Meesho,Festive Sale,Real Estate,Facebook Ads,Pune,Delhi,2025-01-25,2025-03-10,1497645.0,1428959,736015,71819,4317,11146494,Karthik Iyer,Completed
IND-CMP-10726,BigBasket,Independence Day Sale,Retail,Facebook Ads,Visakhapatnam,Kerala,2025-09-18,2025-10-19,407309.0,437639,386863,6385,352,1641376,Karthik Iyer,Active
IND-CMP-10914,Ajio,Republic Day Offer,E-commerce,Instagram,Bhopal,Haryana,2025-02-21,2025-03-12,365232.0,260088,19717,1294,223,899582,Karthik Iyer,Completed
IND-CMP-10363,Ola,Independence Day Sale,EdTech,Instagram,Delhi,Kerala,2025-01-03,2025-02-11,1291320.0,1398564,175053,8562,1023,2020425,Vikram Patel,Active
IND-CMP-10138,Byju's,Back to School,Healthcare,WhatsApp,Hyderabad,Kerala,2025-06-23,2025-07-06,868951.0,715485,527674,52948,1482,958854,Karthik Iyer,Paused
IND-CMP-10720,Paytm,Flash Sale,FinTech,Facebook Ads,Coimbatore,Bihar,2025-09-18,2025-11-02,355533.0,351603,1813519,292881,54942,195318810,Rohit Gupta,Active
IND-CMP-10997,Nykaa,Independence Day Sale,E-commerce,WhatsApp,Jaipur,Kerala,2025-07-12,2025-07-22,1060430.0,1139150,1338407,166461,183,483669,Sneha Reddy,Active
IND-CMP-10647,Amazon India,Flash Sale,E-commerce,Google Ads,Surat,West Bengal,2025-04-23,2025-05-22,1360877.0,1089430,1792107,311083,36601,56658348,Sneha Reddy,Completed
IND-CMP-10214,Byju's,End of Season Sale,Retail,Instagram,Indore,Haryana,2025-10-12,2025-11-25,853433.0,600936,313545,647,126,291060,Neha Kapoor,Active
IND-CMP-10037,Byju's,Summer Offer,EdTech,Facebook Ads,Indore,Andhra Pradesh,2025-05-24,2025-06-06,711726.0,435710,480911,16736,2946,9801342,Pooja Singh,Active
IND-CMP-10353,Ajio,Summer Offer,EdTech,YouTube,Bengaluru ,Maharashtra,2025-04-07,2025-04-24,606739.0,646967,1455043,112158,10321,46382574,Vikram Patel,Active
IND-CMP-10563,Nykaa,Diwali Campaign,Retail,Google Ads,Kolkata,Bihar,2025-05-29,2025-06-27,223641.0,-5000,1520360,296634,39059,181429055,Neha Kapoor,Paused
IND-CMP-10388,Uber India,Independence Day Sale,Healthcare,Google Ads,Chennai,Tamil Nadu,2025-09-18,2025-10-05,1085512.0,1203355,1889772,115388,3012,6340260,Neha Kapoor,Active
IND-CMP-10300,Nykaa,End of Season Sale,Real Estate,Instagram,Delhi,Haryana,2025-04-07,2025-05-14,1176802.0,1143551,1779298,95057,14206,26224276,Karthik Iyer,Completed
IND-CMP-10504,PhonePe,New Launch,E-commerce,Email,Ahmedabad,Andhra Pradesh,2025-09-27,2025-10-20,943655.0,666707,887073,18892,1309,5944169,Priya Nair,Paused
IND-CMP-10784,Uber India,Independence Day Sale,FinTech,Instagram,Kochi,Andhra Pradesh,2025-01-31,2025-03-09,178785.0,195415,1859301,300631,1325,2851400,Karthik Iyer,Completed
IND-CMP-10280,Meesho,Independence Day Sale,Travel,WhatsApp,Kochi,Maharashtra,2025-04-23,2025-05-09,332337.0,327434,395617,77664,9682,30779078,Amit Verma,Paused
IND-CMP-10749,Amazon India,Summer Offer,EdTech,LinkedIn,Bangalore,Punjab,2025-08-20,2025-09-02,240083.0,249530,1443048,243912,45529,131032462,Rohit Gupta,Completed
IND-CMP-10278,MakeMyTrip,Republic Day Offer,Retail,Facebook Ads,Visakhapatnam,West Bengal,2025-04-22,2025-06-05,1049630.0,996997,1529351,36457,7021,7498428,Anjali Mehta,Paused
IND-CMP-10929,Ola,Festive Sale,Real Estate,Facebook Ads,Delhi,Haryana,2025-03-23,2025-04-07,1222903.0,750145,1905707,76088,9457,34555878,Pooja Singh,Paused
IND-CMP-10591,Meesho,New Launch,Real Estate,Facebook Ads,Visakhapatnam,Delhi,2025-03-21,2025-04-23,265478.0,282233,1028604,49031,6166,3958572,Priya Nair,Active
IND-CMP-10853,Ola,New Launch,Healthcare,YouTube,Nagpur,Punjab,2025-04-30,2025-05-20,422335.0,301240,1835888,96817,14708,57508280,Priya Nair,Paused
IND-CMP-10508,PhonePe,New Launch,Real Estate,Instagram,Kolkata,Punjab,2025-10-19,2025-11-02,420864.0,289264,1551329,186456,22137,88370904,Priya Nair,Active
IND-CMP-10507,Ola,Festive Sale,Real Estate,WhatsApp,Chandigarh,Bihar,2025-01-06,2025-02-03,,1258577,420106,82166,11018,3481688,Rahul Sharma,Active
IND-CMP-10167,MakeMyTrip,Flash Sale,Real Estate,Facebook Ads,Visakhapatnam,Rajasthan,2025-03-22,2025-04-28,157714.0,163906,528453,54018,1417,2237443,Karthik Iyer,Active
IND-CMP-10429,Swiggy,End of Season Sale,Healthcare,Email,Kochi,Madhya Pradesh,2025-07-22,2025-08-06,,979692,898092,71217,6590,15776460,Anjali Mehta,Completed
IND-CMP-10474,MakeMyTrip,New Launch,Real Estate,LinkedIn,Kolkata,Punjab,2025-07-03,2025-07-17,119623.0,120906,473985,78445,8936,3127600,Anjali Mehta,Completed
IND-CMP-10379,Amazon India,Festive Sale,E-commerce,WhatsApp,Chennai,Delhi,2025-06-25,2025-07-13,618940.0,458866,948425,173931,17436,15866760,Vikram Patel,Completed
IND-CMP-10657,Uber India,Festive Sale,Real Estate,WhatsApp,Indore,Haryana,2025-03-09,2025-04-03,339587.0,381562,1886743,250674,16400,76227200,Pooja Singh,Paused
IND-CMP-10556,Nykaa,Independence Day Sale,Retail,Google Ads,Kolkata,Telangana,2025-01-09,2025-02-14,273810.0,195062,1944819,423,10,37910,Priya Nair,Active
IND-CMP-10343,PhonePe,Summer Offer,Real Estate,WhatsApp,Kolkata,Maharashtra,2025-04-24,2025-05-26,1270961.0,858359,1843795,92838,6868,7609744,Vikram Patel,Active
IND-CMP-10707,Byju's,Independence Day Sale,Retail,Email,Surat,Telangana,2025-02-13,2025-02-26,254998.0,252499,1569597,272933,17151,71622576,Anjali Mehta,Completed
IND-CMP-10400,Paytm,Diwali Campaign,Travel,Facebook Ads,Lucknow,Bihar,2025-03-28,2025-04-23,1151369.0,971807,1165657,26134,4050,5917050,Rohit Gupta,Paused
IND-CMP-10651,Paytm,Back to School,EdTech,WhatsApp,Bangalore,Andhra Pradesh,2025-04-12,2025-05-02,812465.0,877183,691978,93844,16347,9971670,Karthik Iyer,Completed
IND-CMP-10049,Meesho,Republic Day Offer,FinTech,YouTube,Ahmedabad,Bihar,2025-03-01,2025-04-10,1432465.0,1428097,16820,2375,292,1314584,Sneha Reddy,Active
IND-CMP-10045,BigBasket,End of Season Sale,Travel,WhatsApp,Delhi,Karnataka,2025-03-24,2025-04-17,247760.0,191944,1900255,374755,44834,47389538,Vikram Patel,Completed
IND-CMP-10605,Byju's,Festive Sale,FinTech,WhatsApp,Delhi,Tamil Nadu,2025-07-06,2025-07-21,1380253.0,1019704,1775039,43943,4402,1329404,Anjali Mehta,Paused
IND-CMP-10905,Meesho,Republic Day Offer,FinTech,LinkedIn,Delhi,Telangana,2025-04-09,2025-05-11,273693.0,234067,847532,104372,6673,3836975,Rahul Sharma,Active
IND-CMP-10697,Amazon India,Summer Offer,E-commerce,Facebook Ads,Bangalore,Madhya Pradesh,2025-07-31,2025-09-05,1347932.0,816131,1586690,219598,1691,5693597,Sneha Reddy,Completed
IND-CMP-10024,Ola,New Launch,EdTech,YouTube,Jaipur,Rajasthan,2025-09-26,2025-10-24,801074.0,711573,1300539,220467,13469,35948761,,Completed
IND-CMP-10680,Flipkart,Flash Sale,Real Estate,WhatsApp,Pune,Bihar,2025-01-15,2025-01-31,1257695.0,1363770,874232,100943,12330,32427900,Karthik Iyer,Paused
IND-CMP-10527,Ajio,Diwali Campaign,Retail,Google Ads,Hyderabad,Madhya Pradesh,2025-10-18,2025-11-22,214142.0,215514,1760878,336388,13853,29936333,Rahul Sharma,Active
IND-CMP-10741,Nykaa,End of Season Sale,Retail,Instagram,Kolkata,West Bengal,2025-05-10,2025-05-18,1108297.0,874028,1368520,52178,9521,45348523,Amit Verma,Paused
IND-CMP-10716,Meesho,Republic Day Offer,Retail,Google Ads,Chennai,Delhi,2025-06-28,2025-08-09,390299.0,310406,1472116,113330,15929,40650808,Rohit Gupta,Completed
IND-CMP-10551,Tata 1mg,Summer Offer,EdTech,Email,Kochi,Haryana,2025-10-06,2025-11-20,318291.0,316298,1821303,153860,233,599276,Karthik Iyer,Active
IND-CMP-10889,Uber India,Diwali Campaign,Healthcare,LinkedIn,Jaipur,Punjab,2025-04-12,2025-04-29,1131209.0,1020083,1674350,68973,6588,12543552,Priya Nair,Completed
IND-CMP-10703,Zomato,New Launch,E-commerce,Facebook Ads,Noida,Gujarat,2025-06-05,2025-06-27,751119.0,793390,1214775,80000,10098,39816414,Pooja Singh,Completed
IND-CMP-10145,MakeMyTrip,Diwali Campaign,Travel,Email,Delhi,Kerala,2025-04-26,2025-05-28,173854.0,134177,1203029,84097,9980,48971860,Vikram Patel,Active
IND-CMP-10780,Zomato,Flash Sale,Real Estate,Email,Patna,Madhya Pradesh,2025-06-13,2025-07-11,1194428.0,807579,1265511,195249,4780,17284480,Priya Nair,Paused
IND-CMP-10048,Nykaa,New Launch,Travel,Instagram,Pune,Telangana,2025-06-20,2025-07-19,208132.0,225330,1385185,72911,13290,61266900,Vikram Patel,Completed
IND-CMP-10630,PhonePe,Republic Day Offer,Real Estate,Email,Bangalore,West Bengal,2025-10-04,2025-10-29,1297093.0,1141146,917743,46407,9170,42044450,Vikram Patel,Paused
IND-CMP-10108,Swiggy,Diwali Campaign,E-commerce,LinkedIn,Ahmedabad,Andhra Pradesh,2025-10-19,2025-11-03,1278507.0,1443000,1104827,177116,27089,115670030,Sneha Reddy,Active
IND-CMP-10482,Flipkart,Republic Day Offer,EdTech,YouTube,Ahmedabad,Andhra Pradesh,2025-07-04,2025-08-14,621324.0,566590,427199,44604,5786,18318476,Rohit Gupta,Completed
IND-CMP-10511,PhonePe,Republic Day Offer,Healthcare,Email,Kolkata,Punjab,2025-10-21,2025-11-27,902625.0,759621,569646,2653,378,1289736,Sneha Reddy,Paused
IND-CMP-10127,Tata 1mg,Back to School,EdTech,Instagram,Kolkata,West Bengal,2025-02-20,2025-03-28,1022712.0,1096407,1551557,265468,5850,20223450,Anjali Mehta,Paused
IND-CMP-10011,Tata 1mg,Back to School,Real Estate,Email,,Karnataka,2025-07-26,2025-08-31,1000532.0,603555,1124431,199723,16982,80885266,Pooja Singh,Active
IND-CMP-10898,Uber India,End of Season Sale,EdTech,Google Ads,Bangalore,Telangana,2025-10-05,2025-11-03,298957.0,305759,1533845,84342,14479,59566606,Neha Kapoor,Active
IND-CMP-10617,Tata 1mg,Flash Sale,Travel,Google Ads,Chennai,Tamil Nadu,2025-03-27,2025-04-23,1081878.0,694289,1457685,86999,8893,38364402,Anjali Mehta,Completed
IND-CMP-10238,Flipkart,Diwali Campaign,Retail,Instagram,Bangalore,Bihar,2025-05-17,2025-06-10,412896.0,347813,289571,31584,3640,8029840,Amit Verma,Active
IND-CMP-10873,Byju's,Flash Sale,Travel,Email,Jaipur,Karnataka,2025-05-05,2025-05-27,634482.0,634755,469875,67394,11176,52493672,Amit Verma,Active
IND-CMP-10578,Paytm,Summer Offer,Travel,Email,Kochi,Haryana,2025-05-10,2025-06-24,302095.0,255872,732028,64909,12691,38428348,Priya Nair,Completed
IND-CMP-10513,Ajio,Summer Offer,Real Estate,Facebook Ads,Surat,Haryana,2025-03-10,2025-03-18,373416.0,225840,1171159,160466,10108,49134988,Anjali Mehta,Completed
IND-CMP-10503,Tata 1mg,End of Season Sale,Healthcare,LinkedIn,Lucknow,Karnataka,2025-06-19,2025-07-31,1066735.0,1219062,1163275,65453,11738,13486962,Pooja Singh,Paused
IND-CMP-10488,Zomato,Summer Offer,Real Estate,Email,Pune,Maharashtra,2025-08-24,2025-09-18,641298.0,423991,112527,9582,1146,4847580,Rohit Gupta,Completed
IND-CMP-10895,Meesho,End of Season Sale,Retail,Email,Lucknow,Uttar Pradesh,2025-10-20,2025-11-04,732254.0,494713,817652,87085,3824,7560048,Pooja Singh,Completed
IND-CMP-10079,Ajio,New Launch,Travel,WhatsApp,Coimbatore,Punjab,2025-10-27,2025-11-16,973956.0,917082,1509463,234831,12631,53201772,Priya Nair,Completed
IND-CMP-10195,Paytm,New Launch,Retail,WhatsApp,Mumbai,Haryana,2025-05-03,2025-05-14,1133885.0,1277487,1449268,194660,38899,90401276,Amit Verma,Paused
IND-CMP-10782,BigBasket,Festive Sale,EdTech,WhatsApp,Pune,Maharashtra,2025-06-27,2025-07-20,567044.0,395816,1850721,302438,59319,178372233,Neha Kapoor,Active
IND-CMP-10785,Flipkart,Summer Offer,EdTech,LinkedIn,Pune,Maharashtra,2025-07-30,2025-09-10,1315128.0,1317491,1563989,202041,1377,2741607,Sneha Reddy,Active
IND-CMP-10296,Ajio,Back to School,Travel,Facebook Ads,Hyderabad,Punjab,2025-08-16,2025-08-30,263401.0,228459,173626,13156,2362,8004818,Priya Nair,Active
IND-CMP-10731,Ola,New Launch,Real Estate,LinkedIn,,Kerala,2025-04-19,2025-06-03,1231940.0,969989,1075944,109911,14601,41510643,Vikram Patel,Completed
IND-CMP-10240,MakeMyTrip,Summer Offer,EdTech,Google Ads,Patna,Andhra Pradesh,2025-08-21,2025-09-30,1335972.0,1029497,217281,21095,2590,6184920,Sneha Reddy,Completed
IND-CMP-10297,BigBasket,Back to School,Travel,Google Ads,Coimbatore,Rajasthan,2025-09-20,2025-09-27,575505.0,421840,1698877,320737,41088,162585216,Amit Verma,Active
IND-CMP-10529,Tata 1mg,Summer Offer,Real Estate,Google Ads,Bangalore,Maharashtra,2025-02-05,2025-03-02,472592.0,334032,924265,38432,3682,10129182,Rohit Gupta,Completed
IND-CMP-10055,Uber India,Flash Sale,EdTech,Email,Patna,Kerala,2025-02-02,2025-02-18,502829.0,545474,1986924,279060,37446,150944826,Rohit Gupta,Completed
IND-CMP-10356,Zomato,Independence Day Sale,EdTech,Google Ads,Nagpur,Punjab,2025-08-03,2025-08-10,644481.0,425003,1560551,265624,41464,66135080,Rahul Sharma,Paused
IND-CMP-10733,Amazon India,End of Season Sale,Healthcare,YouTube,Coimbatore,Maharashtra,2025-01-15,2025-02-10,121966.0,135717,515016,76338,12849,62561781,Vikram Patel,Paused
IND-CMP-10315,Flipkart,New Launch,Real Estate,Google Ads,Hyderabad,Karnataka,2025-03-10,2025-04-16,935931.0,588817,1742680,213268,3596,8508136,Vikram Patel,Paused
IND-CMP-10524,Byju's,New Launch,Retail,WhatsApp,Delhi,Rajasthan,2025-03-10,2025-04-08,801656.0,573480,1242564,182576,644,410228,Rohit Gupta,Completed
IND-CMP-10803,Swiggy,Summer Offer,EdTech,Instagram,Visakhapatnam,Gujarat,2025-06-02,2025-07-09,1471190.0,1012312,191890,13155,661,1211613,Rohit Gupta,Active
IND-CMP-10746,BigBasket,Republic Day Offer,E-commerce,LinkedIn,Kochi,Punjab,2025-01-29,2025-03-12,168235.0,173749,1447117,30715,2456,9959080,Priya Nair,Active
IND-CMP-10281,PhonePe,End of Season Sale,Travel,Google Ads,Lucknow,Haryana,2025-04-11,2025-04-18,1115338.0,1084398,1914122,258102,23938,67457284,Rahul Sharma,Paused
IND-CMP-10236,MakeMyTrip,Summer Offer,Real Estate,Facebook Ads,Chandigarh,Bihar,2025-03-31,2025-04-23,1303083.0,-5000,1201318,199273,34284,133639032,Priya Nair,Completed
