campaign_id,company,campaign_name,industry,channel,city,state,start_date,end_date,budget_inr,spend_inr,impressions,clicks,conversions,revenue_inr,campaign_manager,status,city_is_null,campaign_manager_is_null,roi_pct
IND-CMP-10594,f92d73d6ab3297b563b9c35cfe29b1f1f43cf7c94d1adecfd2b2f62a61dfc809,3549a5ecd2535620087048c7370b48577966d0388ec313810341a14a03cd1832,Retail,Google Ads,Jaipur,Delhi,2025-03-15,2025-04-07,991270.0,1062550,797116,122682,14622,46351740,Pooja Singh,Paused,0,0,4362.311420639029
IND-CMP-10963,5d75801fc8c78d872232bcf5c15948b0d4e9fb957697d1017fd56cae4b726160,193a2ce2a817fcc3a9ab24e5d186d1411a3fc95e7d48ebfb4240787566da2bc9,EdTech,YouTube,Chennai,Andhra Pradesh,2025-02-13,2025-03-03,98459.0,74962,1119566,63119,4077,2185272,Pooja Singh,Active,0,0,2915.1730209973052
IND-CMP-10589,9c5f385661964130aeb2c1853a3bcfa7ebfeae022329887a2c1b7f26b28b31dd,88ccbfe6d3f1912c8c158f098a1dd4badc5d09da4be994c9ab21e981f913f130,Travel,Email,Lucknow,West Bengal,2025-06-09,2025-07-19,777111.2328358209,790232,52547,2066,96,53760,Rahul Sharma,Completed,0,0,6.803065428886707
IND-CMP-10868,5dfec4958bfdf2f0c41409de97176deced4c0456dbb1b174853cbe19515625ee,3549a5ecd2535620087048c7370b48577966d0388ec313810341a14a03cd1832,EdTech,Instagram,Hyderabad,Haryana,2025-02-26,2025-04-02,790522.0,609026,876365,116903,13646,34060416,Priya Nair,Active,0,0,5592.604585025926
IND-CMP-10550,5dfec4958bfdf2f0c41409de97176deced4c0456dbb1b174853cbe19515625ee,85c47ac76e6e8e2bae78e5343a1337d8a3e2a8e9c1a4a9e43aba11fde62dbd87,EdTech,Google Ads,Mumbai,Uttar Pradesh,2025-06-06,2025-07-16,57363.0,55899,120275,20204,837,1588626,Priya Nair,Paused,0,0,2841.9578167766863
IND-CMP-10612,5dfec4958bfdf2f0c41409de97176deced4c0456dbb1b174853cbe19515625ee,2b3b7daee9bb6504ecb841ba1e79acd9caf495daa61e7e2e8a6444c0a2355977,Retail,Instagram,Surat,Karnataka,2025-09-02,2025-09-25,102830.0,63265,1250931,171798,23441,55531729,Rahul Sharma,Completed,0,0,87776.38346637161
IND-CMP-10981,10d4c1407e030a34db3b3cfc0c21385ee7f85bd1fb269c255d3dc632e8ed44b1,31879b9a4d7e6943e2280a11a52e23f1019ceb24eed35a444ae5bb1def1a9eb7,E-commerce,YouTube,Jaipur,Madhya Pradesh,2025-01-27,2025-02-21,1355481.0,959168,820419,25930,3292,6422692,Pooja Singh,Completed,0,0,669.6107459798492
IND-CMP-10146,8ec8855d2801d745393f68b7f43032901a42109892646cc97e7108b5a944af77,81357d135864de79c6809c1c9648048b7ffb209e272fb6f80e09292f5a1dad94,EdTech,LinkedIn,Pune,Kerala,2025-06-02,2025-07-09,154122.0,95069,1977344,298619,23846,56348098,Anjali Mehta,Active,0,0,59270.73809548854
IND-CMP-10406,9c5f385661964130aeb2c1853a3bcfa7ebfeae022329887a2c1b7f26b28b31dd,3549a5ecd2535620087048c7370b48577966d0388ec313810341a14a03cd1832,EdTech,WhatsApp,Indore,Kerala,2025-01-25,2025-02-19,1413227.0,1320644,248937,32252,5603,18590754,Karthik Iyer,Active,0,0,1407.7036657872977
IND-CMP-10994,8ec8855d2801d745393f68b7f43032901a42109892646cc97e7108b5a944af77,2b3b7daee9bb6504ecb841ba1e79acd9caf495daa61e7e2e8a6444c0a2355977,E-commerce,Facebook Ads,Coimbatore,Andhra Pradesh,2025-04-30,2025-06-07,57705.0,38184,1596960,248510,3241,10115161,Neha Kapoor,Paused,0,0,26490.57458621412
IND-CMP-10420,5dfec4958bfdf2f0c41409de97176deced4c0456dbb1b174853cbe19515625ee,85c47ac76e6e8e2bae78e5343a1337d8a3e2a8e9c1a4a9e43aba11fde62dbd87,Real Estate,Instagram,Hyderabad,Bihar,2025-02-23,2025-03-24,1328096.0,952270,1187120,23175,583,410432,Vikram Patel,Completed,0,0,43.100381194409145
IND-CMP-10118,10d4c1407e030a34db3b3cfc0c21385ee7f85bd1fb269c255d3dc632e8ed44b1,cb8a1597844cb4b7d4799e25aee17069e86a91323ff23e6777944b2abca8c3d5,EdTech,LinkedIn,Kochi,Punjab,2025-08-01,2025-08-09,1235367.0,792238,26227,4582,826,2586206,Karthik Iyer,Paused,0,0,326.44306382677934
IND-CMP-10696,b2a940b2a2ea3fe619e319d852a5260a74caccf5d86ade22d2a29ca327689ee1,193a2ce2a817fcc3a9ab24e5d186d1411a3fc95e7d48ebfb4240787566da2bc9,E-commerce,Instagram,Noida,Karnataka,2025-03-03,2025-03-16,463868.0,288373,1403392,19446,2000,4760000,Rohit Gupta,Active,0,0,1650.6399697613854
IND-CMP-10926,10d4c1407e030a34db3b3cfc0c21385ee7f85bd1fb269c255d3dc632e8ed44b1,3549a5ecd2535620087048c7370b48577966d0388ec313810341a14a03cd1832,Real Estate,Email,Visakhapatnam,Haryana,2025-04-26,2025-05-06,1024494.0,1091499,533931,68927,2154,943452,Anjali Mehta,Completed,0,0,86.43635953857951
IND-CMP-10312,10d4c1407e030a34db3b3cfc0c21385ee7f85bd1fb269c255d3dc632e8ed44b1,3549a5ecd2535620087048c7370b48577966d0388ec313810341a14a03cd1832,Real Estate,Facebook Ads,Lucknow,Bihar,2025-01-30,2025-03-16,1265978.0,954101,1901769,236760,7280,13031200,Amit Verma,Active,0,0,1365.809280149586
IND-CMP-10549,e20221284ddce9f5761e19f29c9e14dd0ef83809077751eed26a378ccd0a1f9a,85c47ac76e6e8e2bae78e5343a1337d8a3e2a8e9c1a4a9e43aba11fde62dbd87,FinTech,Google Ads,Mumbai,Haryana,2025-06-10,2025-07-01,899127.0,765338,134579,3664,446,1687664,Sneha Reddy,Active,0,0,220.51224426331893
IND-CMP-10623,b2a940b2a2ea3fe619e319d852a5260a74caccf5d86ade22d2a29ca327689ee1,3549a5ecd2535620087048c7370b48577966d0388ec313810341a14a03cd1832,Retail,LinkedIn,Lucknow,Delhi,2025-05-21,2025-06-08,777111.2328358209,331981,1686030,249852,15969,47651496,Karthik Iyer,Completed,0,0,14353.681686602547
IND-CMP-10217,9c5f385661964130aeb2c1853a3bcfa7ebfeae022329887a2c1b7f26b28b31dd,cb8a1597844cb4b7d4799e25aee17069e86a91323ff23e6777944b2abca8c3d5,Travel,Facebook Ads,Kolkata,Uttar Pradesh,2025-07-12,2025-08-24,1213944.0,863336,355378,6650,447,1853262,Neha Kapoor,Completed,0,0,214.66288907215733
IND-CMP-10054,5d75801fc8c78d872232bcf5c15948b0d4e9fb957697d1017fd56cae4b726160,cb8a1597844cb4b7d4799e25aee17069e86a91323ff23e6777944b2abca8c3d5,Retail,Instagram,Indore,Maharashtra,2025-09-21,2025-10-24,1453713.0,1376041,1282503,221199,33042,77714784,Rahul Sharma,Paused,0,0,5647.708462175182
IND-CMP-10303,f5a1e8c16d95b88a1e9b183305c963cc639e0af4ad62b8fb7ef45ceca0004d85,31879b9a4d7e6943e2280a11a52e23f1019ceb24eed35a444ae5bb1def1a9eb7,FinTech,YouTube,Lucknow,Gujarat,2025-08-25,2025-09-16,1334206.0,1351817,639133,101511,13739,23631080,Neha Kapoor,Completed,0,0,1748.0975605425883
IND-CMP-10177,f92d73d6ab3297b563b9c35cfe29b1f1f43cf7c94d1adecfd2b2f62a61dfc809,193a2ce2a817fcc3a9ab24e5d186d1411a3fc95e7d48ebfb4240787566da2bc9,Travel,WhatsApp,Nagpur,Kerala,2025-09-21,2025-11-05,714211.0,750389,1109217,133750,2518,5987804,Rahul Sharma,Paused,0,0,797.9599914177846
IND-CMP-10866,5368bc082cecf40ae934a8135083003998b26ba5384a6a11abd1716b7554592b,4bd79d87f0f585d15172736109237e3fd38b453d00e561836d8857a30a811359,Travel,Instagram,Kochi,Punjab,2025-08-23,2025-09-20,165602.0,115958,242846,22576,2290,8001260,Rohit Gupta,Active,0,0,6900.136256230704
IND-CMP-10287,9e06cb2198724c063b487ca91c2a1c213fc36991ab1aa20864152b18c64cc860,193a2ce2a817fcc3a9ab24e5d186d1411a3fc95e7d48ebfb4240787566da2bc9,Healthcare,Instagram,Ahmedabad,Uttar Pradesh,2025-08-01,2025-09-04,341870.0,250776,242490,13606,361,616588,Anjali Mehta,Active,0,0,245.87201327080743
IND-CMP-10523,e20221284ddce9f5761e19f29c9e14dd0ef83809077751eed26a378ccd0a1f9a,88ccbfe6d3f1912c8c158f098a1dd4badc5d09da4be994c9ab21e981f913f130,FinTech,Google Ads,Mumbai,Uttar Pradesh,2025-02-26,2025-03-11,1064984.0,943114,1991674,106146,15848,39810176,Karthik Iyer,Paused,0,0,4221.141452676983
IND-CMP-10882,e20221284ddce9f5761e19f29c9e14dd0ef83809077751eed26a378ccd0a1f9a,cb8a1597844cb4b7d4799e25aee17069e86a91323ff23e6777944b2abca8c3d5,Healthcare,LinkedIn,Mumbai,Bihar,2025-06-06,2025-07-09,197541.0,198092,1503539,27451,4347,10306737,Karthik Iyer,Paused,0,0,5203.005169315268
IND-CMP-10650,9c5f385661964130aeb2c1853a3bcfa7ebfeae022329887a2c1b7f26b28b31dd,3549a5ecd2535620087048c7370b48577966d0388ec313810341a14a03cd1832,Retail,YouTube,Patna,Madhya Pradesh,2025-03-09,2025-03-20,1273210.0,1375911,1074307,86736,16657,10244055,,Completed,0,1,744.5288975813116
IND-CMP-10440,e20221284ddce9f5761e19f29c9e14dd0ef83809077751eed26a378ccd0a1f9a,81357d135864de79c6809c1c9648048b7ffb209e272fb6f80e09292f5a1dad94,FinTech,WhatsApp,Chennai,Delhi,2025-04-25,2025-05-21,1433405.0,1261349,152863,11085,442,1682694,Sneha Reddy,Completed,0,0,133.4043155383641
IND-CMP-10973,9e06cb2198724c063b487ca91c2a1c213fc36991ab1aa20864152b18c64cc860,88ccbfe6d3f1912c8c158f098a1dd4badc5d09da4be994c9ab21e981f913f130,Retail,WhatsApp,Patna,Rajasthan,2025-04-11,2025-05-12,491413.0,357442,1527112,294359,34708,20373596,Karthik Iyer,Completed,0,0,5699.8327001303705
IND-CMP-10197,9e06cb2198724c063b487ca91c2a1c213fc36991ab1aa20864152b18c64cc860,88ccbfe6d3f1912c8c158f098a1dd4badc5d09da4be994c9ab21e981f913f130,Healthcare,Instagram,Chandigarh,Haryana,2025-01-31,2025-03-09,1443354.0,930744,1466433,127654,2723,5331634,Amit Verma,Paused,0,0,572.8357099266823
IND-CMP-10570,8ec8855d2801d745393f68b7f43032901a42109892646cc97e7108b5a944af77,cb8a1597844cb4b7d4799e25aee17069e86a91323ff23e6777944b2abca8c3d5,Travel,Facebook Ads,Pune,Madhya Pradesh,2025-01-28,2025-02-20,825390.0,-5000,960404,69488,2863,4821292,Karthik Iyer,Active,0,0,-96425.84000000001
IND-CMP-10557,b2a940b2a2ea3fe619e319d852a5260a74caccf5d86ade22d2a29ca327689ee1,cb8a1597844cb4b7d4799e25aee17069e86a91323ff23e6777944b2abca8c3d5,Retail,WhatsApp,Bangalore,Rajasthan,2025-07-08,2025-08-17,514072.0,449139,1306507,157033,16732,77636480,Rahul Sharma,Paused,0,0,17285.624272218625
IND-CMP-10944,5368bc082cecf40ae934a8135083003998b26ba5384a6a11abd1716b7554592b,2b3b7daee9bb6504ecb841ba1e79acd9caf495daa61e7e2e8a6444c0a2355977,Healthcare,LinkedIn,Nagpur,Haryana,2025-03-06,2025-03-28,1010198.0,1020892,821832,145587,18497,48684104,Vikram Patel,Active,0,0,4768.781026788338
IND-CMP-10149,5d75801fc8c78d872232bcf5c15948b0d4e9fb957697d1017fd56cae4b726160,31879b9a4d7e6943e2280a11a52e23f1019ceb24eed35a444ae5bb1def1a9eb7,E-commerce,LinkedIn,Chandigarh,Rajasthan,2025-01-19,2025-02-02,632860.0,617349,1639583,156293,24603,85962882,Neha Kapoor,Paused,0,0,13924.519518133178
IND-CMP-10957,f21d8a4f1f93e8abd047bc92fc4f36be7a1a17da212c3833480466db2f192e6e,2b3b7daee9bb6504ecb841ba1e79acd9caf495daa61e7e2e8a6444c0a2355977,Travel,Email,Kochi,Andhra Pradesh,2025-02-11,2025-02-23,505202.0,410356,1958313,343166,42825,22868550,Rahul Sharma,Active,0,0,5572.856251644913
IND-CMP-10709,5368bc082cecf40ae934a8135083003998b26ba5384a6a11abd1716b7554592b,193a2ce2a817fcc3a9ab24e5d186d1411a3fc95e7d48ebfb4240787566da2bc9,Healthcare,LinkedIn,Visakhapatnam,West Bengal,2025-08-03,2025-09-13,358995.0,227718,1080402,116533,6424,6809440,Amit Verma,Completed,0,0,2990.2950140085545
IND-CMP-10170,9c5f385661964130aeb2c1853a3bcfa7ebfeae022329887a2c1b7f26b28b31dd,88ccbfe6d3f1912c8c158f098a1dd4badc5d09da4be994c9ab21e981f913f130,E-commerce,Facebook Ads,Delhi,Kerala,2025-06-29,2025-08-09,84056.0,80101,1439007,63637,12226,55078130,,Completed,0,1,68760.8519244454
IND-CMP-10249,f21d8a4f1f93e8abd047bc92fc4f36be7a1a17da212c3833480466db2f192e6e,4bd79d87f0f585d15172736109237e3fd38b453d00e561836d8857a30a811359,FinTech,Email,Kochi,Karnataka,2025-07-01,2025-08-05,643502.0,447783,1480304,277727,8511,14604876,Pooja Singh,Active,0,0,3261.5968002358286
IND-CMP-10850,8346748ce36cedf11bacb25df413de9b1e49819d6f3b278e1bc8f3246d86f91c,81357d135864de79c6809c1c9648048b7ffb209e272fb6f80e09292f5a1dad94,Real Estate,Instagram,Chennai,Tamil Nadu,2025-04-30,2025-05-11,681386.0,614637,1312680,203970,32921,46714899,Sneha Reddy,Completed,0,0,7600.404629073746
IND-CMP-10359,5d75801fc8c78d872232bcf5c15948b0d4e9fb957697d1017fd56cae4b726160,cb8a1597844cb4b7d4799e25aee17069e86a91323ff23e6777944b2abca8c3d5,Real Estate,Email,Hyderabad,Madhya Pradesh,2025-07-12,2025-08-06,1016014.0,841127,1165388,207655,7581,18512802,Anjali Mehta,Paused,0,0,2200.952055991545
IND-CMP-10142,eb46c4263e566890ac41b23924b12fe0371ae76eaf769b88fd2c86600622bbbe,cb8a1597844cb4b7d4799e25aee17069e86a91323ff23e6777944b2abca8c3d5,Travel,Facebook Ads,Nagpur,Punjab,2025-08-21,2025-09-17,270608.0,175295,257747,46155,1356,4133088,Vikram Patel,Active,0,0,2357.790011124105
IND-CMP-10902,8346748ce36cedf11bacb25df413de9b1e49819d6f3b278e1bc8f3246d86f91c,88ccbfe6d3f1912c8c158f098a1dd4badc5d09da4be994c9ab21e981f913f130,Retail,Instagram,Pune,Rajasthan,2025-09-05,2025-09-28,1421023.0,1212410,1531329,296218,25304,74874536,Amit Verma,Paused,0,0,6175.677864748724
IND-CMP-10599,8346748ce36cedf11bacb25df413de9b1e49819d6f3b278e1bc8f3246d86f91c,193a2ce2a817fcc3a9ab24e5d186d1411a3fc95e7d48ebfb4240787566da2bc9,Travel,Facebook Ads,Noida,Kerala,2025-03-31,2025-05-04,1261453.0,1161877,819016,49484,2376,5467176,Rahul Sharma,Active,0,0,470.5468823291966
IND-CMP-10034,b2a940b2a2ea3fe619e319d852a5260a74caccf5d86ade22d2a29ca327689ee1,4bd79d87f0f585d15172736109237e3fd38b453d00e561836d8857a30a811359,Travel,YouTube,Indore,Karnataka,2025-07-13,2025-08-20,464634.0,343970,1643687,151105,19796,83717284,Rohit Gupta,Active,0,0,24338.54231473675
IND-CMP-10156,10d4c1407e030a34db3b3cfc0c21385ee7f85bd1fb269c255d3dc632e8ed44b1,193a2ce2a817fcc3a9ab24e5d186d1411a3fc95e7d48ebfb4240787566da2bc9,EdTech,LinkedIn,Nagpur,Bihar,2025-05-09,2025-06-19,577115.0,348935,270495,15894,1245,806760,Pooja Singh,Active,0,0,231.20638514336483
IND-CMP-10090,f21d8a4f1f93e8abd047bc92fc4f36be7a1a17da212c3833480466db2f192e6e,88ccbfe6d3f1912c8c158f098a1dd4badc5d09da4be994c9ab21e981f913f130,Retail,LinkedIn,Delhi,West Bengal,2025-08-21,2025-09-13,127501.0,78466,1564316,156911,20438,76806004,Sneha Reddy,Completed,0,0,97884.43912012847
IND-CMP-10419,f21d8a4f1f93e8abd047bc92fc4f36be7a1a17da212c3833480466db2f192e6e,85c47ac76e6e8e2bae78e5343a1337d8a3e2a8e9c1a4a9e43aba11fde62dbd87,Healthcare,Google Ads,Noida,Gujarat,2025-10-08,2025-11-09,389930.0,240355,101648,6937,1305,2266785,Priya Nair,Active,0,0,943.0987497659712
IND-CMP-10439,f5a1e8c16d95b88a1e9b183305c963cc639e0af4ad62b8fb7ef45ceca0004d85,4bd79d87f0f585d15172736109237e3fd38b453d00e561836d8857a30a811359,Retail,YouTube,Patna,Rajasthan,2025-03-01,2025-03-24,1037597.0,937243,274307,46735,9158,31091410,Rahul Sharma,Paused,0,0,3317.326456425921
IND-CMP-10180,9c5f385661964130aeb2c1853a3bcfa7ebfeae022329887a2c1b7f26b28b31dd,81357d135864de79c6809c1c9648048b7ffb209e272fb6f80e09292f5a1dad94,Healthcare,YouTube,Nagpur,West Bengal,2025-07-11,2025-08-17,1263963.0,806387,1537742,215057,28686,139299216,Rohit Gupta,Completed,0,0,17274.486815883687
IND-CMP-10088,10d4c1407e030a34db3b3cfc0c21385ee7f85bd1fb269c255d3dc632e8ed44b1,3549a5ecd2535620087048c7370b48577966d0388ec313810341a14a03cd1832,EdTech,Google Ads,Jaipur,Gujarat,2025-05-31,2025-06-17,282236.0,192198,1776599,43010,3616,6273760,Rohit Gupta,Completed,0,0,3264.217109439224
IND-CMP-10624,eb46c4263e566890ac41b23924b12fe0371ae76eaf769b88fd2c86600622bbbe,31879b9a4d7e6943e2280a11a52e23f1019ceb24eed35a444ae5bb1def1a9eb7,FinTech,LinkedIn,Jaipur,Haryana,2025-01-23,2025-02-04,164780.0,146058,305060,59697,7794,26624304,Priya Nair,Completed,0,0,18228.583165591754
IND-CMP-10620,820763ae11ab34ea1158eade919f9fc3d96d0217f1cc1c1aad98cc204ebc11bd,3549a5ecd2535620087048c7370b48577966d0388ec313810341a14a03cd1832,Travel,WhatsApp,Coimbatore,Maharashtra,2025-03-02,2025-04-09,442387.0,402064,1944992,238257,18216,89349480,Neha Kapoor,Active,0,0,22222.700863544113
IND-CMP-10566,5d75801fc8c78d872232bcf5c15948b0d4e9fb957697d1017fd56cae4b726160,88ccbfe6d3f1912c8c158f098a1dd4badc5d09da4be994c9ab21e981f913f130,EdTech,LinkedIn,Noida,Telangana,2025-03-30,2025-04-20,113757.0,124274,59714,10647,81,300186,Priya Nair,Active,0,0,241.55173246214014
IND-CMP-10892,5d75801fc8c78d872232bcf5c15948b0d4e9fb957697d1017fd56cae4b726160,193a2ce2a817fcc3a9ab24e5d186d1411a3fc95e7d48ebfb4240787566da2bc9,Travel,WhatsApp,Mumbai,Bihar,2025-09-19,2025-10-07,791825.0,617646,549877,26039,911,625857,Rohit Gupta,Paused,0,0,101.32940227897534
IND-CMP-10988,820763ae11ab34ea1158eade919f9fc3d96d0217f1cc1c1aad98cc204ebc11bd,81357d135864de79c6809c1c9648048b7ffb209e272fb6f80e09292f5a1dad94,Healthcare,YouTube,Visakhapatnam,Rajasthan,2025-06-01,2025-07-01,432719.0,445768,1118142,106694,19162,13183456,Rohit Gupta,Completed,0,0,2957.470253584824
IND-CMP-10370,9c5f385661964130aeb2c1853a3bcfa7ebfeae022329887a2c1b7f26b28b31dd,85c47ac76e6e8e2bae78e5343a1337d8a3e2a8e9c1a4a9e43aba11fde62dbd87,Retail,Facebook Ads,Bangalore,Rajasthan,2025-04-17,2025-05-08,505933.0,521060,1898714,162794,9886,3410670,Rohit Gupta,Active,0,0,654.5637738456223
IND-CMP-10355,b2a940b2a2ea3fe619e319d852a5260a74caccf5d86ade22d2a29ca327689ee1,81357d135864de79c6809c1c9648048b7ffb209e272fb6f80e09292f5a1dad94,Healthcare,Facebook Ads,Bhopal,Maharashtra,2025-06-24,2025-07-06,874049.0,545408,1780549,229406,29397,132139515,Neha Kapoor,Active,0,0,24227.645175721664
IND-CMP-10373,f92d73d6ab3297b563b9c35cfe29b1f1f43cf7c94d1adecfd2b2f62a61dfc809,3549a5ecd2535620087048c7370b48577966d0388ec313810341a14a03cd1832,Travel,Instagram,Visakhapatnam,Rajasthan,2025-10-05,2025-10-29,1040874.0,1169733,1553306,77979,12577,22273867,Vikram Patel,Paused,0,0,1904.1838607613877
IND-CMP-10600,5368bc082cecf40ae934a8135083003998b26ba5384a6a11abd1716b7554592b,31879b9a4d7e6943e2280a11a52e23f1019ceb24eed35a444ae5bb1def1a9eb7,Healthcare,Instagram,Bhopal,Punjab,2025-06-03,2025-07-08,976749.0,638469,262734,43649,4550,13677300,Priya Nair,Active,0,0,2142.202675462708
IND-CMP-10497,eb46c4263e566890ac41b23924b12fe0371ae76eaf769b88fd2c86600622bbbe,193a2ce2a817fcc3a9ab24e5d186d1411a3fc95e7d48ebfb4240787566da2bc9,EdTech,Instagram,Hyderabad,Maharashtra,2025-04-30,2025-06-03,118776.0,111075,22777,3548,394,1781668,Priya Nair,Paused,0,0,1604.0225073148772
IND-CMP-10158,e20221284ddce9f5761e19f29c9e14dd0ef83809077751eed26a378ccd0a1f9a,cb8a1597844cb4b7d4799e25aee17069e86a91323ff23e6777944b2abca8c3d5,E-commerce,Facebook Ads,Indore,Andhra Pradesh,2025-01-26,2025-02-07,1428587.0,1112522,760983,132317,22249,11591729,Priya Nair,Completed,0,0,1041.9325640301945
IND-CMP-10809,eb46c4263e566890ac41b23924b12fe0371ae76eaf769b88fd2c86600622bbbe,193a2ce2a817fcc3a9ab24e5d186d1411a3fc95e7d48ebfb4240787566da2bc9,FinTech,YouTube,Patna,Tamil Nadu,2025-02-09,2025-03-15,1158929.0,1125845,1152049,174602,31525,22761050,Vikram Patel,Active,0,0,2021.685933676483
IND-CMP-10927,f21d8a4f1f93e8abd047bc92fc4f36be7a1a17da212c3833480466db2f192e6e,cb8a1597844cb4b7d4799e25aee17069e86a91323ff23e6777944b2abca8c3d5,Healthcare,Google Ads,Ahmedabad,Tamil Nadu,2025-08-14,2025-09-25,396844.0,433200,1409061,125723,20047,40053906,Amit Verma,Completed,0,0,9246.0540166205
IND-CMP-10313,8ec8855d2801d745393f68b7f43032901a42109892646cc97e7108b5a944af77,193a2ce2a817fcc3a9ab24e5d186d1411a3fc95e7d48ebfb4240787566da2bc9,EdTech,Instagram,Kolkata,West Bengal,2025-04-11,2025-05-17,782355.0,665950,1884217,228213,7416,6236856,Anjali Mehta,Completed,0,0,936.535175313462
IND-CMP-10770,8346748ce36cedf11bacb25df413de9b1e49819d6f3b278e1bc8f3246d86f91c,3549a5ecd2535620087048c7370b48577966d0388ec313810341a14a03cd1832,EdTech,LinkedIn,Chandigarh,Haryana,2025-10-22,2025-11-07,894989.0,908073,104974,13690,644,1530144,Vikram Patel,Paused,0,0,168.50451450489112
IND-CMP-10342,eb46c4263e566890ac41b23924b12fe0371ae76eaf769b88fd2c86600622bbbe,88ccbfe6d3f1912c8c158f098a1dd4badc5d09da4be994c9ab21e981f913f130,Healthcare,Email,Lucknow,Kerala,2025-08-24,2025-10-06,335939.0,251513,1338972,57576,9336,33917688,Pooja Singh,Paused,0,0,13485.46118888487
IND-CMP-10526,10d4c1407e030a34db3b3cfc0c21385ee7f85bd1fb269c255d3dc632e8ed44b1,85c47ac76e6e8e2bae78e5343a1337d8a3e2a8e9c1a4a9e43aba11fde62dbd87,Healthcare,Google Ads,Ahmedabad,Madhya Pradesh,2025-01-06,2025-02-06,499131.0,546185,1222905,166229,20960,43345280,Rohit Gupta,Completed,0,0,7936.007030584875
IND-CMP-10137,b2a940b2a2ea3fe619e319d852a5260a74caccf5d86ade22d2a29ca327689ee1,4bd79d87f0f585d15172736109237e3fd38b453d00e561836d8857a30a811359,Retail,Google Ads,Kochi,Maharashtra,2025-07-01,2025-07-10,184682.0,150039,1457876,140357,11954,11416070,Priya Nair,Completed,0,0,7608.735062217157
IND-CMP-10489,8ec8855d2801d745393f68b7f43032901a42109892646cc97e7108b5a944af77,4bd79d87f0f585d15172736109237e3fd38b453d00e561836d8857a30a811359,E-commerce,Email,Mumbai,Telangana,2025-10-17,2025-11-12,1243945.0,1318517,288054,1418,77,376376,Rahul Sharma,Active,0,0,28.545403661841295
IND-CMP-10421,5dfec4958bfdf2f0c41409de97176deced4c0456dbb1b174853cbe19515625ee,4bd79d87f0f585d15172736109237e3fd38b453d00e561836d8857a30a811359,EdTech,WhatsApp,Jaipur,Delhi,2025-03-12,2025-04-01,425979.0,472446,1817021,225763,19794,33313302,Karthik Iyer,Paused,0,0,7051.240141730483
IND-CMP-10247,f21d8a4f1f93e8abd047bc92fc4f36be7a1a17da212c3833480466db2f192e6e,4bd79d87f0f585d15172736109237e3fd38b453d00e561836d8857a30a811359,FinTech,Instagram,Kolkata,Andhra Pradesh,2025-05-29,2025-06-18,1371700.0,1149408,1192853,153654,20344,97997048,Amit Verma,Paused,0,0,8525.871405105932
IND-CMP-10428,e20221284ddce9f5761e19f29c9e14dd0ef83809077751eed26a378ccd0a1f9a,85c47ac76e6e8e2bae78e5343a1337d8a3e2a8e9c1a4a9e43aba11fde62dbd87,Retail,WhatsApp,Pune,Rajasthan,2025-02-01,2025-03-12,1035335.0,806597,607288,51728,7686,28753326,Anjali Mehta,Completed,0,0,3564.76976730635
IND-CMP-10046,10d4c1407e030a34db3b3cfc0c21385ee7f85bd1fb269c255d3dc632e8ed44b1,85c47ac76e6e8e2bae78e5343a1337d8a3e2a8e9c1a4a9e43aba11fde62dbd87,Travel,Facebook Ads,Kolkata,Tamil Nadu,2025-02-18,2025-03-30,97811.0,59668,1176539,221889,39818,147406236,Rohit Gupta,Paused,0,0,247044.03700475968
IND-CMP-10132,b2a940b2a2ea3fe619e319d852a5260a74caccf5d86ade22d2a29ca327689ee1,4bd79d87f0f585d15172736109237e3fd38b453d00e561836d8857a30a811359,EdTech,LinkedIn,Lucknow,Maharashtra,2025-05-09,2025-05-25,1158109.0,734051,1480528,156225,3799,2568124,Anjali Mehta,Active,0,0,349.85634513133283
IND-CMP-10932,f5a1e8c16d95b88a1e9b183305c963cc639e0af4ad62b8fb7ef45ceca0004d85,193a2ce2a817fcc3a9ab24e5d186d1411a3fc95e7d48ebfb4240787566da2bc9,EdTech,Facebook Ads,Noida,Gujarat,2025-09-19,2025-10-13,1210788.0,1020605,816593,139713,4338,9148842,Karthik Iyer,Completed,0,0,896.4135978169811
IND-CMP-10901,eb46c4263e566890ac41b23924b12fe0371ae76eaf769b88fd2c86600622bbbe,193a2ce2a817fcc3a9ab24e5d186d1411a3fc95e7d48ebfb4240787566da2bc9,E-commerce,LinkedIn,Chandigarh,Telangana,2025-02-22,2025-03-26,105645.0,99008,1318724,205071,27223,18729424,Rohit Gupta,Active,0,0,18917.0814479638
IND-CMP-10040,10d4c1407e030a34db3b3cfc0c21385ee7f85bd1fb269c255d3dc632e8ed44b1,3549a5ecd2535620087048c7370b48577966d0388ec313810341a14a03cd1832,EdTech,Facebook Ads,Visakhapatnam,West Bengal,2025-07-17,2025-08-19,1143749.0,1289441,1451295,230876,34071,169912077,Anjali Mehta,Paused,0,0,13177.18895242202
IND-CMP-10750,f5a1e8c16d95b88a1e9b183305c963cc639e0af4ad62b8fb7ef45ceca0004d85,2b3b7daee9bb6504ecb841ba1e79acd9caf495daa61e7e2e8a6444c0a2355977,E-commerce,Email,Surat,Kerala,2025-07-11,2025-07-30,296154.0,298202,254291,47887,1586,2727920,Priya Nair,Completed,0,0,914.7893038946755
