campaign_id,company,campaign_name,industry,channel,city,state,start_date,end_date,budget_inr,spend_inr,impressions,clicks,conversions,revenue_inr,campaign_manager,status
IND-CMP-10487,MakeMyTrip,Republic Day Offer,EdTech,Instagram,Bhopal,Rajasthan,2025-08-02,2025-09-04,588831.0,534494,815693,90629,5253,17907477,,Completed
IND-CMP-10192,Nykaa,Diwali Campaign,FinTech,Google Ads,Nagpur,Gujarat,2025-04-17,2025-05-25,1229289.0,1321811,814168,92558,12182,18370456,Neha Kapoor,Active
IND-CMP-10318,MakeMyTrip,Independence Day Sale,Healthcare,Google Ads,Delhi,Delhi,2025-10-02,2025-10-23,692167.0,547076,1069063,87801,5599,24204477,Rahul Sharma,Paused
IND-CMP-10473,Meesho,Independence Day Sale,FinTech,WhatsApp,Jaipur,Madhya Pradesh,2025-07-16,2025-07-27,727104.0,472535,25518,247,22,8470,Neha Kapoor,Completed
IND-CMP-10585,Meesho,Festive Sale,FinTech,Email,Noida,Tamil Nadu,2025-03-22,2025-04-16,360238.0,294150,1689013,55200,7275,25709850,Rohit Gupta,Active
IND-CMP-10793,MakeMyTrip,Flash Sale,Healthcare,YouTube,Bhopal,Kerala,2025-07-29,2025-09-05,1293111.0,1074812,1372549,4793,877,2652925,Vikram Patel,Completed
IND-CMP-10248,BigBasket,Back to School,E-commerce,Google Ads,Lucknow,Bihar,2025-06-23,2025-07-24,1222821.0,1021761,1121175,80163,5481,5048001,Sneha Reddy,Completed
IND-CMP-10801,Zomato,Summer Offer,Healthcare,Google Ads,Indore,West Bengal,2025-05-18,2025-05-29,1250652.0,1237794,290560,27722,5180,16213400,Karthik Iyer,Completed
IND-CMP-10554,Paytm,End of Season Sale,Real Estate,LinkedIn,Bangalore,Bihar,2025-03-12,2025-04-04,573250.0,418385,228251,38627,6546,8064672,Amit Verma,Active
IND-CMP-10642,Swiggy,Independence Day Sale,Travel,Email,Indore,Rajasthan,2025-09-09,2025-10-03,306388.0,262262,1790940,296796,9242,11238272,Neha Kapoor,Active
IND-CMP-10836,Flipkart,Diwali Campaign,Healthcare,Facebook Ads,Noida,Gujarat,2025-09-21,2025-11-03,1070318.0,731027,645714,65666,10046,4390102,Neha Kapoor,Active
IND-CMP-10545,Flipkart,Back to School,EdTech,Email,Mumbai,Kerala,2025-07-11,2025-07-27,908278.0,827818,1801649,116551,5113,3977914,Vikram Patel,Paused
IND-CMP-10062,Paytm,New Launch,Retail,LinkedIn,Chandigarh,Telangana,2025-04-20,2025-05-24,1202214.0,1224974,1292555,119173,23536,78163056,Rahul Sharma,Paused
IND-CMP-10833,Nykaa,Diwali Campaign,Travel,Facebook Ads,Pune,Punjab,2025-09-26,2025-10-31,220796.0,209308,281549,49928,2197,7197372,Amit Verma,Paused
IND-CMP-10017,BigBasket,Flash Sale,E-commerce,Email,Chennai,Punjab,2025-04-10,2025-05-15,239902.0,196385,502549,40602,943,3194884,Sneha Reddy,Paused
IND-CMP-10124,BigBasket,Republic Day Offer,Healthcare,Instagram,Visakhapatnam,Gujarat,2025-09-03,2025-09-23,183844.0,178805,121212,1872,24,8328,Vikram Patel,Active
IND-CMP-10021,Meesho,End of Season Sale,E-commerce,LinkedIn,Chennai,Delhi,2025-10-14,2025-11-05,173665.0,154307,1335086,214256,30078,91497276,Sneha Reddy,Completed
IND-CMP-10366,Ajio,Republic Day Offer,Retail,Instagram,Hyderabad,Maharashtra,2025-04-30,2025-06-13,248360.0,268380,948133,164867,11463,40613409,Rahul Sharma,Active
IND-CMP-10006,Paytm,Flash Sale,Retail,Google Ads,Lucknow,Madhya Pradesh,2025-05-14,2025-06-17,631234.0,604765,1706550,89136,16885,30561850,Pooja Singh,Paused
IND-CMP-10341,Meesho,Flash Sale,Retail,Google Ads,Patna,Maharashtra,2025-07-27,2025-09-10,317487.0,282220,1342014,40970,7250,6249500,Rahul Sharma,Paused
IND-CMP-10985,Uber India,Flash Sale,Retail,Facebook Ads,Kolkata,Punjab,2025-10-10,2025-10-20,68149.0,43713,855958,146532,12985,30891315,Anjali Mehta,Paused
IND-CMP-10665,Zomato,Diwali Campaign,Healthcare,Facebook Ads,Chandigarh,Andhra Pradesh,2025-04-03,2025-05-04,1400645.0,1269390,1320175,70969,4106,9566980,Rohit Gupta,Paused
IND-CMP-10041,Uber India,Summer Offer,Travel,Google Ads,Coimbatore,West Bengal,2025-06-18,2025-07-31,564894.0,585314,1111150,50876,7175,7282625,Priya Nair,Active
IND-CMP-10739,Uber India,Republic Day Offer,Travel,YouTube,Jaipur,West Bengal,2025-06-07,2025-06-15,119837.0,115300,297106,24893,2342,6419422,Vikram Patel,Active
IND-CMP-10668,MakeMyTrip,Republic Day Offer,Travel,Email,Noida,Punjab,2025-01-09,2025-01-30,555144.0,420922,1461363,181510,25198,55385204,Anjali Mehta,Active
IND-CMP-10831,Paytm,Independence Day Sale,EdTech,Email,Bangalore,Kerala,2025-10-07,2025-11-03,105910.0,106925,736693,17413,1252,3540656,Karthik Iyer,Completed
IND-CMP-10377,Nykaa,Diwali Campaign,FinTech,facebook ads,Noida,Tamil Nadu,2025-08-29,2025-10-04,471093.0,300889,392613,21116,992,4775488,Rahul Sharma,Paused
IND-CMP-10752,BigBasket,Back to School,EdTech,LinkedIn,Bhopal,Haryana,2025-05-26,2025-07-07,905007.0,672518,289460,32359,1569,6385830,Priya Nair,Completed
IND-CMP-10023,Uber India,Flash Sale,EdTech,Facebook Ads,Coimbatore,Maharashtra,2025-07-19,2025-08-30,1482900.0,1320570,1141617,134535,20633,54409221,Amit Verma,Completed
IND-CMP-10921,Zomato,Independence Day Sale,FinTech,Facebook Ads,Kochi,Gujarat,2025-01-31,2025-02-19,1302297.0,1095029,1047826,20917,1961,9501045,Sneha Reddy,Active
IND-CMP-10267,MakeMyTrip,Back to School,E-commerce,Facebook Ads,Kolkata,Telangana,2025-09-23,2025-10-01,1220550.0,1145852,91173,17420,3256,3067152,Karthik Iyer,Paused
IND-CMP-10942,Byju's,Festive Sale,Real Estate,WhatsApp,Lucknow,Telangana,2025-05-09,2025-05-17,479501.0,430852,365736,48845,5168,10346336,Vikram Patel,Completed
IND-CMP-10538,Byju's,New Launch,Retail,Email,Hyderabad,Kerala,2025-09-12,2025-10-13,821721.0,696597,1255300,164844,1980,2205720,Rohit Gupta,Completed
IND-CMP-10120,Meesho,Flash Sale,Healthcare,Google Ads,Patna,Tamil Nadu,2025-01-26,2025-02-16,1180393.0,1144539,637861,5505,1083,2855871,Pooja Singh,Completed
IND-CMP-10179,Zomato,Summer Offer,EdTech,Google Ads,Jaipur,Telangana,2025-01-06,2025-01-18,1151854.0,1241469,1860639,3445,134,171788,Pooja Singh,Completed
IND-CMP-10744,Ola,New Launch,Healthcare,YouTube,Kochi,Maharashtra,2025-10-28,2025-11-30,1418186.0,1501136,1854752,38165,5432,25112136,Anjali Mehta,Completed
IND-CMP-10637,Nykaa,Festive Sale,Healthcare,WhatsApp,Kochi,Kerala,2025-09-29,2025-10-26,1316957.0,978724,1679325,218479,18600,7291200,Sneha Reddy,Paused
IND-CMP-10340,Meesho,Independence Day Sale,Retail,Facebook Ads,Bangalore,Rajasthan,2025-05-03,2025-06-07,890952.0,757943,382165,39273,1780,5183360,Anjali Mehta,Completed
IND-CMP-10806,Nykaa,Festive Sale,FinTech,Instagram,Kolkata,Telangana,2025-02-20,2025-03-05,690519.0,428626,1763974,267489,7716,25701996,Sneha Reddy,Completed
IND-CMP-10418,Nykaa,Republic Day Offer,Travel,LinkedIn,Coimbatore,Haryana,2025-01-04,2025-01-17,638821.0,700227,192267,20879,3949,12703933,Sneha Reddy,Completed
IND-CMP-10558,Ola,Diwali Campaign,FinTech,Google Ads,Visakhapatnam,Telangana,2025-02-14,2025-03-17,242096.0,180359,905351,93334,601,492219,Priya Nair,Completed
IND-CMP-10223,PhonePe,New Launch,E-commerce,YouTube,Chennai,Karnataka,2025-06-12,2025-06-23,757001.0,462551,1798721,111543,7931,35784672,Amit Verma,Completed
IND-CMP-10329,Flipkart,Diwali Campaign,Real Estate,YouTube,Chennai,Gujarat,2025-04-04,2025-04-21,181467.0,120064,1996803,125854,12784,62168592,Vikram Patel,Active
IND-CMP-10922,Amazon India,Festive Sale,Retail,Facebook Ads,Jaipur,Madhya Pradesh,2025-06-19,2025-06-26,882597.0,807730,979499,141799,26048,111016576,Rohit Gupta,Paused
IND-CMP-10193,BigBasket,Festive Sale,E-commerce,Facebook Ads,Hyderabad,Gujarat,2025-02-08,2025-03-09,1052838.0,663016,124475,12360,36,145368,Pooja Singh,Active
IND-CMP-10019,Paytm,Diwali Campaign,Retail,LinkedIn,Kolkata,Haryana,2025-10-13,2025-10-25,315284.0,361139,19764,3716,99,56331,Karthik Iyer,Completed
IND-CMP-10324,PhonePe,Independence Day Sale,Healthcare,Email,Delhi,Haryana,2025-10-25,2025-11-02,1228257.0,1179861,328008,27097,2267,9052131,Karthik Iyer,Completed
IND-CMP-10053,Zomato,Independence Day Sale,E-commerce,Email,Patna,Haryana,2025-07-08,2025-08-12,219572.0,192173,1987401,48977,9377,41165030,Anjali Mehta,Active
IND-CMP-10931,MakeMyTrip,Back to School,Retail,Facebook Ads,Bhopal,Karnataka,2025-04-11,2025-05-10,1373713.0,1292092,197905,5150,962,3451656,Neha Kapoor,Active
IND-CMP-10660,PhonePe,Republic Day Offer,FinTech,Instagram,Indore,Gujarat,2025-05-06,2025-05-23,1471986.0,972788,1122410,147078,1410,3783030,Vikram Patel,Active
IND-CMP-10174,Ola,New Launch,EdTech,Instagram,Bangalore,Karnataka,2025-07-04,2025-07-17,813058.0,784473,115693,20400,2825,2969075,Rahul Sharma,Paused
IND-CMP-10948,Nykaa,Independence Day Sale,Healthcare,WhatsApp,Bhopal,Gujarat,2025-06-09,2025-06-30,848246.0,670364,967007,67131,11560,47904640,Vikram Patel,Active
IND-CMP-10058,PhonePe,Independence Day Sale,Retail,WhatsApp,Hyderabad,Karnataka,2025-03-01,2025-03-11,1389984.0,1549046,978168,171283,11328,37473024,Amit Verma,Paused
IND-CMP-10260,BigBasket,End of Season Sale,Healthcare,Google Ads,Patna,Gujarat,2025-09-08,2025-10-08,1359744.0,934304,479750,73184,8709,22155696,Amit Verma,Paused
IND-CMP-10681,Byju's,Summer Offer,E-commerce,WhatsApp,Kolkata,Gujarat,2025-07-02,2025-08-04,1238264.0,791649,1309425,52864,1108,1293036,Karthik Iyer,Active
IND-CMP-10717,Zomato,End of Season Sale,Travel,Google Ads,Ahmedabad,Bihar,2025-05-29,2025-06-11,1400528.0,1219912,804413,121857,22861,8687180,Pooja Singh,Completed
IND-CMP-10383,Tata 1mg,Independence Day Sale,Healthcare,YouTube,Chennai,West Bengal,2025-03-22,2025-04-11,529393.0,398696,596711,10587,97,184979,Vikram Patel,Active
